#time,	NE,	NI
15708	0.2968	0.0444
15709	0.5194	0.0786
15710	0.3694	0.072
15711	0.1698	0.0354
15712	0.0766	0.0056
15713	0.1204	0.016
15714	0.0436	0.0126
15715	0.0012	0.0084
15716	0.059	0.0132
15717	0.3356	0.0248
15718	0.5268	0.0804
15719	0.358	0.0738
15720	0.1762	0.03
15721	0.133	0.011
15722	0.0732	0.0132
15723	0.0332	0.0102
15724	0.0658	0.0202
15725	0.0518	0
15726	0.3574	0.0324
15727	0.5344	0.0802
15728	0.354	0.076
15729	0.2244	0.0258
15730	0.134	0.0046
15731	0.0526	0.0046
15732	0.0236	0.0098
15733	0.0514	0.0184
15734	0.0728	0
15735	0.385	0.0382
15736	0.546	0.0804
15737	0.3942	0.0802
15738	0.303	0.0254
15739	0.197	0.0002
15740	0.038	0.0006
15741	0.038	0.0118
15742	0.001	0.0086
15743	0.0272	0.0072
15744	0.222	0.0216
15745	0.5474	0.08
15746	0.4056	0.0826
15747	0.2216	0.0268
15748	0.223	0.0136
15749	0.2158	0.027
15750	0.02	0.0058
15751	0.0526	0.0168
15752	0.0578	0.0214
15753	0.2746	0.0168
15754	0.559	0.0846
15755	0.3268	0.0762
15756	0.1082	0.0194
15757	0.091	0.0114
15758	0.0582	0.0108
15759	0.0644	0.0176
15760	0.017	0.0232
15761	0.0072	0.0044
15762	0.2578	0.0022
15763	0.5774	0.087
15764	0.3376	0.0832
15765	0.0902	0.0188
15766	0.0802	0.0176
15767	0.1016	0.0232
15768	0.111	0.0218
15769	0.0946	0.0272
15770	0.0006	0
15771	0.3106	0.0002
15772	0.6276	0.1154
15773	0.344	0.0722
15774	0.0556	0.0062
15775	0.0658	0.014
15776	0.1052	0.0214
15777	0.1082	0.0228
15778	0.063	0.0198
15779	0.001	0
15780	0.329	0.0004
15781	0.6154	0.1032
15782	0.2964	0.0668
15783	0.0514	0.0098
15784	0.095	0.0206
15785	0.1218	0.0222
15786	0.0814	0.022
15787	0.0008	0.0092
15788	0.0008	0.009
15789	0.3622	0.0232
15790	0.5934	0.1008
15791	0.2548	0.062
15792	0.069	0.015
15793	0.1024	0.0216
15794	0.1358	0.0224
15795	0.0386	0.0118
15796	0.0006	0.0086
15797	0.002	0.0186
15798	0.3566	0.016
15799	0.5926	0.1048
15800	0.2558	0.0642
15801	0.1056	0.023
15802	0.1404	0.0266
15803	0.16	0.0186
15804	0.0292	0.0098
15805	0.0728	0.0214
15806	0.001	0
15807	0.3786	0.0324
15808	0.6272	0.1146
15809	0.2542	0.0598
15810	0.1402	0.0208
15811	0.1352	0.0164
15812	0.1408	0.0092
15813	0.0734	0.0208
15814	0.001	0
15815	0.001	0.0004
15816	0.3826	0.0102
15817	0.6482	0.1238
15818	0.2784	0.061
15819	0.1352	0.0182
15820	0.14	0.0094
15821	0.2446	0.0212
15822	0.0876	0.0238
15823	0.0014	0.0002
15824	0.0006	0
15825	0.4042	0.0198
15826	0.6164	0.1118
15827	0.2488	0.0608
15828	0.06	0.0094
15829	0.1046	0.0198
15830	0.1338	0.02
15831	0.0278	0.0098
15832	0.0042	0.0092
15833	0.0114	0.02
15834	0.3994	0
15835	0.6342	0.116
15836	0.2484	0.0596
15837	0.1002	0.0178
15838	0.1418	0.021
15839	0.145	0.0112
15840	0.0298	0.01
15841	0.074	0.0218
15842	0.0014	0.01
15843	0.4232	0.01
15844	0.6654	0.1266
15845	0.257	0.054
15846	0.1792	0.0174
15847	0.1468	0.013
15848	0.1344	0.0096
15849	0.0744	0.0212
15850	0.0008	0.0002
15851	0.001	0
15852	0.3978	0.0164
15853	0.6774	0.143
15854	0.2794	0.0536
15855	0.1266	0.0124
15856	0.1312	0.01
15857	0.237	0.0214
15858	0.0888	0.0246
15859	0.001	0.0002
15860	0.0004	0.0002
15861	0.4412	0.0208
15862	0.6348	0.124
15863	0.2094	0.0506
15864	0.0474	0.0062
15865	0.0918	0.0172
15866	0.1336	0.0204
15867	0.0324	0.011
15868	0.0058	0.0094
15869	0.0072	0.0188
15870	0.4436	0.0002
15871	0.6416	0.1272
15872	0.2172	0.0512
15873	0.0924	0.0156
15874	0.1368	0.0252
15875	0.1498	0.0164
15876	0.0272	0.0094
15877	0.076	0.0212
15878	0.0004	0.01
15879	0.4704	0.0202
15880	0.6278	0.128
15881	0.1932	0.043
15882	0.1104	0.0158
15883	0.0856	0.0136
15884	0.082	0.0102
15885	0.075	0.021
15886	0.0006	0.0092
15887	0.0004	0.0096
15888	0.4294	0.0134
15889	0.6478	0.1366
15890	0.202	0.0418
15891	0.0848	0.011
15892	0.0886	0.0108
15893	0.1318	0.0208
15894	0.0348	0.011
15895	0.0002	0.009
15896	0.0016	0.013
15897	0.4212	0.0002
15898	0.6586	0.1398
15899	0.198	0.045
15900	0.0902	0.0126
15901	0.1348	0.0228
15902	0.142	0.0182
15903	0.029	0.0098
15904	0.0682	0.018
15905	0.0012	0.01
15906	0.5158	0.0202
15907	0.6452	0.1568
15908	0.169	0.0304
15909	0.1218	0.016
15910	0.0798	0.012
15911	0.0748	0.0098
15912	0.0776	0.0216
15913	0.0008	0.0108
15914	0.0012	0.0002
15915	0.5008	0.0082
15916	0.7012	0.159
15917	0.2442	0.0298
15918	0.1298	0.009
15919	0.1282	0.0094
15920	0.2102	0.0202
15921	0.0938	0.0258
15922	0.0004	0.0002
15923	0.001	0.0008
15924	0.5502	0.0166
15925	0.7674	0.1584
15926	0.2116	0.03
15927	0.0936	0.0024
15928	0.1374	0.012
15929	0.2502	0.0412
15930	0.0012	0
15931	0.0012	0.0004
15932	0.001	0
15933	0.5504	0.0146
15934	0.7082	0.1578
15935	0.146	0.0264
15936	0.089	0.0064
15937	0.2318	0.042
15938	0.385	0.0244
15939	0.0014	0.0004
15940	0.0008	0.0002
15941	0.0006	0
15942	0.5538	0.0394
15943	0.643	0.1528
15944	0.1208	0.027
15945	0.151	0.0316
15946	0.2348	0.044
15947	0.3208	0.0008
15948	0.0004	0.0002
15949	0.001	0.0004
15950	0.0002	0.0004
15951	0.5218	0.0216
15952	0.6092	0.139
15953	0.1694	0.0416
15954	0.2464	0.0424
15955	0.4136	0.0384
15956	0.381	0
15957	0.0012	0.0004
15958	0.0006	0.0002
15959	0.0016	0.0002
15960	0.2812	0.0804
15961	0.1274	0.017
15962	0.2334	0.0646
15963	0.2466	0.0452
15964	0.1838	0.0386
15965	0.0818	0.0128
15966	0.0004	0
15967	0.0012	0.0002
15968	0.2256	0.018
15969	0.2924	0.0864
15970	0.1474	0.0002
15971	0.3426	0.0772
15972	0.2216	0.0462
15973	0.2372	0.03
15974	0.0002	0.0004
15975	0.0008	0
15976	0.0006	0.0002
15977	0.2916	0.002
15978	0.3284	0.0824
15979	0.2052	0.0056
15980	0.4396	0.1016
15981	0.263	0.048
15982	0.4246	0.0244
15983	0.0012	0
15984	0.0004	0
15985	0.0004	0
15986	0.2522	0.0046
15987	0.2868	0.0722
15988	0.2442	0.0004
15989	0.4844	0.1004
15990	0.2796	0.05
15991	0.3638	0.0004
15992	0.0016	0
15993	0.0008	0
15994	0.0002	0.0002
15995	0.2116	0.0206
15996	0.2232	0.062
15997	0.289	0.0004
15998	0.5954	0.1166
15999	0.3924	0.0424
16000	0.3156	0
16001	0.0018	0.0002
16002	0.001	0
16003	0.011	0.0002
16004	0.1498	0.0384
16005	0.0006	0
16006	0.4088	0.008
16007	0.643	0.1356
16008	0.3406	0.0414
16009	0.1858	0.0004
16010	0.0076	0.0008
16011	0.008	0.0004
16012	0.1056	0.0156
16013	0.1056	0.0278
16014	0.0002	0.0094
16015	0.4514	0.0202
16016	0.67	0.1418
16017	0.3124	0.0404
16018	0.0152	0.0006
16019	0.0118	0.0002
16020	0.0116	0.0002
16021	0.0422	0.01
16022	0.0492	0.014
16023	0.0006	0
16024	0.4246	0.0014
16025	0.68	0.1498
16026	0.2824	0.0462
16027	0.0782	0.0058
16028	0.0566	0.0064
16029	0.0976	0.0156
16030	0.0784	0.0176
16031	0.007	0.0112
16032	0.0008	0.0088
16033	0.4748	0.025
16034	0.6984	0.1482
16035	0.2528	0.0404
16036	0.034	0.0006
16037	0.0566	0.0068
16038	0.1182	0.0204
16039	0.0448	0.0146
16040	0.0008	0.0004
16041	0.0014	0
16042	0.468	0.004
16043	0.7556	0.1628
16044	0.2576	0.04
16045	0.1206	0.0002
16046	0.1594	0.0002
16047	0.2752	0.0238
16048	0.056	0.017
16049	0.002	0
16050	0.0004	0
16051	0.4806	0.0298
16052	0.6562	0.1436
16053	0.2022	0.0468
16054	0.057	0.0074
16055	0.1126	0.0204
16056	0.1536	0.0172
16057	0.0222	0.0092
16058	0.0116	0.0074
16059	0.0652	0.0202
16060	0.4534	0.0004
16061	0.6744	0.1482
16062	0.2152	0.043
16063	0.125	0.0156
16064	0.1998	0.0184
16065	0.187	0.0132
16066	0.022	0.009
16067	0.0612	0.0184
16068	0.0012	0.0002
16069	0.4548	0.0002
16070	0.6622	0.1476
16071	0.2352	0.0486
16072	0.1426	0.02
16073	0.144	0.0132
16074	0.1442	0.0098
16075	0.0794	0.0212
16076	0.0008	0.0098
16077	0.0002	0.0096
16078	0.4322	0.015
16079	0.6382	0.1412
16080	0.2366	0.0536
16081	0.087	0.015
16082	0.0788	0.01
16083	0.1274	0.0214
16084	0.0376	0.0118
16085	0.0012	0.008
16086	0.0004	0.016
16087	0.3896	0.0006
16088	0.6454	0.142
16089	0.2348	0.057
16090	0.0916	0.0168
16091	0.1316	0.0262
16092	0.1484	0.0184
16093	0.029	0.01
16094	0.074	0.0206
16095	0.0008	0.01
16096	0.4524	0.0204
16097	0.6296	0.1422
16098	0.1934	0.043
16099	0.1122	0.018
16100	0.0956	0.0158
16101	0.0822	0.0088
16102	0.072	0.0206
16103	0.0006	0.0084
16104	0.0008	0.0062
16105	0.4484	0.0026
16106	0.6842	0.1546
16107	0.274	0.0484
16108	0.1358	0.0176
16109	0.152	0.0098
16110	0.2462	0.022
16111	0.081	0.023
16112	0.0014	0.0002
16113	0.0006	0.0004
16114	0.448	0.0012
16115	0.683	0.155
16116	0.1974	0.0444
16117	0.0932	0.0112
16118	0.1382	0.0212
16119	0.2688	0.0228
16120	0.0706	0.0204
16121	0.0012	0
16122	0.0012	0
16123	0.4662	0.0076
16124	0.659	0.1502
16125	0.1626	0.0378
16126	0.1018	0.0192
16127	0.1504	0.0226
16128	0.2634	0.0234
16129	0.0558	0.0166
16130	0.001	0.0004
16131	0.0018	0.0002
16132	0.4492	0.0348
16133	0.5856	0.138
16134	0.165	0.0428
16135	0.1012	0.0216
16136	0.127	0.0246
16137	0.1514	0.0194
16138	0.0202	0.0082
16139	0.004	0.008
16140	0.01	0.0178
16141	0.4202	0.0006
16142	0.5866	0.1376
16143	0.2052	0.0506
16144	0.1298	0.0246
16145	0.1628	0.0268
16146	0.1622	0.0132
16147	0.0288	0.0104
16148	0.0682	0.021
16149	0.001	0.0008
16150	0.41	0.0002
16151	0.6178	0.1452
16152	0.2206	0.0492
16153	0.195	0.0236
16154	0.1976	0.016
16155	0.1848	0.0072
16156	0.0856	0.025
16157	0.0014	0.0002
16158	0.0006	0.0006
16159	0.3916	0.0004
16160	0.6184	0.1448
16161	0.2358	0.0512
16162	0.1236	0.0212
16163	0.0992	0.0072
16164	0.2128	0.021
16165	0.0942	0.0258
16166	0.0006	0.0002
16167	0.001	0.0002
16168	0.4302	0.0378
16169	0.5874	0.1326
16170	0.2148	0.0566
16171	0.0638	0.0142
16172	0.1	0.0224
16173	0.144	0.024
16174	0.0388	0.0124
16175	0.0008	0.008
16176	0.0016	0.0196
16177	0.411	0.011
16178	0.6124	0.142
16179	0.1862	0.0472
16180	0.1062	0.0242
16181	0.1288	0.026
16182	0.1376	0.0184
16183	0.0262	0.0096
16184	0.0528	0.0216
16185	0.0006	0.011
16186	0.4484	0.0004
16187	0.626	0.1482
16188	0.1954	0.0436
16189	0.146	0.0212
16190	0.1306	0.0154
16191	0.1346	0.0098
16192	0.0724	0.0204
16193	0.0008	0.0116
16194	0.0004	0.0004
16195	0.424	0.0002
16196	0.6466	0.1548
16197	0.2288	0.0468
16198	0.1282	0.018
16199	0.1312	0.009
16200	0.1788	0.0206
16201	0.0402	0.0202
16202	0.0012	0.0006
16203	0	0
16204	0.3568	0
16205	0.6318	0.1482
16206	0.2188	0.053
16207	0.0994	0.0162
16208	0.135	0.0262
16209	0.2458	0.0424
16210	0.0702	0.0202
16211	0.001	0
16212	0.0012	0.0002
16213	0.442	0.012
16214	0.6456	0.1484
16215	0.1552	0.039
16216	0.089	0.0196
16217	0.2016	0.0214
16218	0.3552	0.0422
16219	0.0006	0
16220	0.0014	0.0002
16221	0.0012	0.0002
16222	0.4426	0.0328
16223	0.5472	0.1308
16224	0.1584	0.0416
16225	0.0932	0.0208
16226	0.1474	0.0232
16227	0.2014	0.0258
16228	0.0044	0.0044
16229	0.0016	0.0042
16230	0.006	0.0202
16231	0.3974	0.0204
16232	0.5372	0.1326
16233	0.1862	0.0442
16234	0.117	0.0228
16235	0.1448	0.0232
16236	0.1648	0.019
16237	0.0118	0.0058
16238	0.0604	0.0198
16239	0.0072	0
16240	0.4138	0.0306
16241	0.533	0.1304
16242	0.2242	0.0552
16243	0.1538	0.0334
16244	0.1468	0.031
16245	0.1254	0.0188
16246	0.1096	0.0258
16247	0.0682	0.0206
16248	0.0148	0.0118
16249	0.378	0.0236
16250	0.5168	0.1264
16251	0.2122	0.0468
16252	0.1096	0.0238
16253	0.0648	0.0106
16254	0.1096	0.0206
16255	0.0802	0.0216
16256	0.0006	0.0168
16257	0.0184	0.0002
16258	0.4008	0.0244
16259	0.5476	0.133
16260	0.2166	0.0526
16261	0.0958	0.0214
16262	0.1084	0.0236
16263	0.1336	0.0266
16264	0.1002	0.0264
16265	0.0012	0.0056
16266	0.022	0.0052
16267	0.433	0.052
16268	0.5416	0.1318
16269	0.1018	0.0236
16270	0.0648	0.015
16271	0.0972	0.021
16272	0.1298	0.0234
16273	0.0636	0.0184
16274	0.0008	0.0002
16275	0.0262	0.0004
16276	0.5212	0.0264
16277	0.6214	0.1438
16278	0.0942	0.0218
16279	0.0888	0.0176
16280	0.1414	0.0228
16281	0.2214	0.0232
16282	0.065	0.0194
16283	0.0008	0.0004
16284	0.0308	0.0002
16285	0.5234	0.031
16286	0.6032	0.1434
16287	0.0884	0.0214
16288	0.1042	0.021
16289	0.1588	0.0236
16290	0.2182	0.0234
16291	0.0016	0.0126
16292	0.0002	0.0004
16293	0.0364	0
16294	0.5262	0.0304
16295	0.5822	0.1424
16296	0.098	0.0224
16297	0.1148	0.0222
16298	0.2086	0.0238
16299	0.2592	0.0316
16300	0.0004	0.0002
16301	0.0002	0.0004
16302	0.042	0
16303	0.5272	0.0464
16304	0.5046	0.1374
16305	0.1228	0.0276
16306	0.1366	0.0266
16307	0.2564	0.0242
16308	0.2728	0.0324
16309	0.0012	0
16310	0.0008	0
16311	0.0464	0
16312	0.5156	0.043
16313	0.4952	0.1206
16314	0.1354	0.0308
16315	0.142	0.0286
16316	0.2516	0.0442
16317	0.234	0.0238
16318	0.0008	0.0002
16319	0.0006	0.0006
16320	0.0972	0
16321	0.502	0.0464
16322	0.4764	0.1148
16323	0.144	0.0322
16324	0.1932	0.0288
16325	0.3004	0.05
16326	0.0664	0.0002
16327	0.0008	0.0002
16328	0.0008	0.0004
16329	0.1026	0.0036
16330	0.4712	0.0528
16331	0.42	0.1002
16332	0.154	0.033
16333	0.2644	0.0424
16334	0.3992	0.043
16335	0.0404	0.0002
16336	0.0008	0
16337	0.0006	0.0008
16338	0.1304	0
16339	0.4558	0.052
16340	0.3762	0.0824
16341	0.212	0.0308
16342	0.3036	0.0568
16343	0.4452	0.038
16344	0.026	0
16345	0.0008	0.0004
16346	0.0004	0
16347	0.1328	0
16348	0.4384	0.0476
16349	0.3718	0.0828
16350	0.2268	0.0324
16351	0.319	0.064
16352	0.4478	0.0328
16353	0.027	0
16354	0.0006	0.0002
16355	0.0002	0
16356	0.1156	0.0048
16357	0.4112	0.0408
16358	0.3772	0.0824
16359	0.2678	0.0342
16360	0.349	0.0742
16361	0.4332	0.028
16362	0.0416	0.0002
16363	0.0004	0
16364	0.0002	0.0004
16365	0.0884	0.0006
16366	0.3888	0.0364
16367	0.3808	0.082
16368	0.2886	0.0354
16369	0.3668	0.0806
16370	0.4234	0.0236
16371	0.0798	0
16372	0.0008	0.0004
16373	0.0004	0.0002
16374	0.0698	0.001
16375	0.364	0.0508
16376	0.3722	0.0816
16377	0.3294	0.0552
16378	0.396	0.0872
16379	0.3788	0.0012
16380	0.1102	0.0002
16381	0.0016	0
16382	0.001	0
16383	0.0506	0.003
16384	0.3414	0.065
16385	0.2716	0.0516
16386	0.4212	0.0394
16387	0.5034	0.0888
16388	0.351	0
16389	0.1394	0
16390	0.0006	0
16391	0.0012	0.0002
16392	0.113	0.0124
16393	0.2776	0.0568
16394	0.227	0.0374
16395	0.459	0.0482
16396	0.4282	0.0956
16397	0.1958	0.0092
16398	0.0462	0.0088
16399	0.0008	0.0012
16400	0.0036	0.0054
16401	0.0756	0.007
16402	0.2784	0.0522
16403	0.233	0.0402
16404	0.4412	0.0414
16405	0.4282	0.0856
16406	0.2302	0.0056
16407	0.0564	0.005
16408	0.0152	0.0054
16409	0.0386	0.0122
16410	0.0778	0.0006
16411	0.2988	0.0552
16412	0.2398	0.0404
16413	0.451	0.0424
16414	0.514	0.0916
16415	0.3444	0.007
16416	0.0702	0.0002
16417	0.0194	0.011
16418	0.0028	0.0102
16419	0.1216	0.0114
16420	0.2578	0.0464
16421	0.2428	0.0402
16422	0.4528	0.043
16423	0.4178	0.0876
16424	0.2198	0.0044
16425	0.0322	0.0094
16426	0.0146	0.0096
16427	0.055	0.0202
16428	0.1162	0.012
16429	0.2514	0.0428
16430	0.248	0.0422
16431	0.4384	0.0468
16432	0.3966	0.0846
16433	0.1416	0.0044
16434	0.0166	0.0034
16435	0.0324	0.0114
16436	0.0716	0.0196
16437	0.1252	0.0174
16438	0.2482	0.0414
16439	0.253	0.0414
16440	0.4278	0.0446
16441	0.3892	0.0822
16442	0.097	0.0004
16443	0.0046	0.0028
16444	0.0394	0.0124
16445	0.0628	0.0204
16446	0.1298	0.0232
16447	0.2434	0.0398
16448	0.258	0.0438
16449	0.4246	0.0472
16450	0.3806	0.0796
16451	0.0968	0.0018
16452	0.01	0.0034
16453	0.048	0.0136
16454	0.0692	0.0212
16455	0.1218	0.0214
16456	0.2456	0.0406
16457	0.2634	0.0424
16458	0.4176	0.0462
16459	0.3696	0.076
16460	0.0872	0.0024
16461	0.0218	0.0056
16462	0.0562	0.016
16463	0.0674	0.0206
16464	0.1534	0.021
16465	0.2696	0.0468
16466	0.2696	0.0484
16467	0.3968	0.0468
16468	0.3956	0.0722
16469	0.1046	0.0026
16470	0.0346	0.0092
16471	0.0762	0.0194
16472	0.0838	0.0216
16473	0.1516	0.022
16474	0.2838	0.0448
16475	0.2776	0.0492
16476	0.3854	0.0424
16477	0.3432	0.0682
16478	0.0834	0.0044
16479	0.054	0.0134
16480	0.0818	0.0206
16481	0.0848	0.022
16482	0.1534	0.0284
16483	0.257	0.038
16484	0.2844	0.0504
16485	0.357	0.0434
16486	0.2928	0.0614
16487	0.0632	0.0084
16488	0.0772	0.0194
16489	0.0856	0.0216
16490	0.1086	0.0218
16491	0.1666	0.0286
16492	0.258	0.037
16493	0.2898	0.0612
16494	0.304	0.044
16495	0.2508	0.056
16496	0.062	0.0128
16497	0.0886	0.0212
16498	0.0868	0.022
16499	0.1086	0.022
16500	0.1616	0.0322
16501	0.2758	0.036
16502	0.2952	0.0622
16503	0.2724	0.0332
16504	0.2196	0.0514
16505	0.0728	0.0168
16506	0.0912	0.0212
16507	0.0894	0.0228
16508	0.1068	0.0222
16509	0.159	0.027
16510	0.301	0.0356
16511	0.298	0.0622
16512	0.2584	0.035
16513	0.2026	0.0484
16514	0.0846	0.0192
16515	0.094	0.0222
16516	0.0872	0.0222
16517	0.1046	0.022
16518	0.156	0.027
16519	0.2996	0.0358
16520	0.3032	0.0618
16521	0.253	0.041
16522	0.1752	0.0418
16523	0.0934	0.0212
16524	0.0922	0.0222
16525	0.0846	0.0218
16526	0.1038	0.0216
16527	0.1538	0.0272
16528	0.2948	0.0558
16529	0.238	0.0604
16530	0.248	0.0414
16531	0.1738	0.0412
16532	0.096	0.0216
16533	0.0916	0.022
16534	0.084	0.0218
16535	0.102	0.0216
16536	0.2392	0.0266
16537	0.2976	0.0562
16538	0.2414	0.0406
16539	0.2472	0.0418
16540	0.1748	0.0408
16541	0.0964	0.0224
16542	0.0866	0.0216
16543	0.084	0.0212
16544	0.1002	0.0216
16545	0.236	0.0262
16546	0.2994	0.0558
16547	0.2468	0.0414
16548	0.2486	0.0424
16549	0.1742	0.0408
16550	0.0972	0.022
16551	0.0852	0.0216
16552	0.0818	0.021
16553	0.1002	0.0218
16554	0.2336	0.0258
16555	0.3014	0.0556
16556	0.251	0.048
16557	0.2484	0.0424
16558	0.175	0.0408
16559	0.0986	0.0218
16560	0.085	0.0212
16561	0.083	0.0212
16562	0.0974	0.0216
16563	0.2308	0.0254
16564	0.303	0.0616
16565	0.2284	0.0366
16566	0.2516	0.0428
16567	0.1742	0.0406
16568	0.0968	0.0218
16569	0.083	0.0212
16570	0.0832	0.021
16571	0.0968	0.0218
16572	0.254	0.025
16573	0.306	0.062
16574	0.234	0.0368
16575	0.2524	0.0476
16576	0.1656	0.038
16577	0.0948	0.0218
16578	0.082	0.021
16579	0.082	0.021
16580	0.0942	0.0216
16581	0.2522	0.025
16582	0.3062	0.0614
16583	0.2498	0.0372
16584	0.2538	0.0478
16585	0.1622	0.0366
16586	0.0958	0.0214
16587	0.0832	0.0208
16588	0.0828	0.021
16589	0.0934	0.0216
16590	0.2496	0.0248
16591	0.3076	0.0614
16592	0.2564	0.038
16593	0.2546	0.048
16594	0.1588	0.0362
16595	0.0966	0.0212
16596	0.0844	0.0214
16597	0.0822	0.0208
16598	0.091	0.022
16599	0.246	0.0238
16600	0.3118	0.061
16601	0.2618	0.0396
16602	0.2514	0.048
16603	0.1564	0.0352
16604	0.0954	0.0214
16605	0.081	0.021
16606	0.083	0.0212
16607	0.0892	0.0232
16608	0.2384	0.0232
16609	0.3142	0.06
16610	0.2692	0.0406
16611	0.252	0.0482
16612	0.1544	0.0352
16613	0.096	0.0216
16614	0.0812	0.0212
16615	0.0858	0.0212
16616	0.0878	0.023
16617	0.234	0.0224
16618	0.3148	0.0596
16619	0.2748	0.0414
16620	0.252	0.0492
16621	0.1506	0.0344
16622	0.0946	0.0214
16623	0.0814	0.0208
16624	0.0868	0.0212
16625	0.0858	0.0222
16626	0.2316	0.0218
16627	0.316	0.0592
16628	0.28	0.0426
16629	0.2522	0.0492
16630	0.1488	0.034
16631	0.0956	0.0216
16632	0.083	0.021
16633	0.0846	0.0218
16634	0.0836	0.0218
16635	0.226	0.0366
16636	0.259	0.0518
16637	0.2844	0.0434
16638	0.2532	0.0496
16639	0.149	0.034
16640	0.0952	0.021
16641	0.085	0.021
16642	0.0854	0.0212
16643	0.1402	0.0222
16644	0.2282	0.0358
16645	0.2606	0.044
16646	0.2866	0.0436
16647	0.253	0.05
16648	0.1454	0.0332
16649	0.0886	0.0216
16650	0.084	0.021
16651	0.0844	0.0216
16652	0.1378	0.0222
16653	0.2248	0.0356
16654	0.263	0.0434
16655	0.2922	0.0444
16656	0.2536	0.05
16657	0.1474	0.0336
16658	0.0894	0.0214
16659	0.0848	0.0208
16660	0.0852	0.0218
16661	0.1364	0.0218
16662	0.2226	0.035
16663	0.2634	0.0432
16664	0.2952	0.0454
16665	0.2522	0.0504
16666	0.1462	0.033
16667	0.0882	0.0212
16668	0.0854	0.0214
16669	0.0832	0.0214
16670	0.134	0.022
16671	0.2182	0.0344
16672	0.2664	0.043
16673	0.3012	0.0458
16674	0.2548	0.051
16675	0.1428	0.0326
16676	0.089	0.0214
16677	0.085	0.0212
16678	0.084	0.0214
16679	0.1318	0.022
16680	0.215	0.0336
16681	0.2694	0.0432
16682	0.3036	0.0466
16683	0.256	0.052
16684	0.141	0.032
16685	0.0912	0.0216
16686	0.0834	0.021
16687	0.0842	0.0214
16688	0.1276	0.0216
16689	0.2142	0.0326
16690	0.2716	0.044
16691	0.3076	0.047
16692	0.2554	0.052
16693	0.1402	0.0318
16694	0.091	0.0218
16695	0.085	0.0212
16696	0.0834	0.0214
16697	0.1214	0.0216
16698	0.2148	0.0318
16699	0.276	0.0452
16700	0.3066	0.046
16701	0.2556	0.0526
16702	0.1386	0.0322
16703	0.0898	0.0214
16704	0.0854	0.0216
16705	0.0844	0.0214
16706	0.1196	0.0218
16707	0.2124	0.031
16708	0.2774	0.0586
16709	0.3124	0.0474
16710	0.2576	0.0526
16711	0.1384	0.0318
16712	0.0922	0.0212
16713	0.0844	0.0216
16714	0.0836	0.0216
16715	0.1182	0.0216
16716	0.2098	0.0306
16717	0.2794	0.0446
16718	0.3158	0.0474
16719	0.2586	0.0536
16720	0.138	0.0312
16721	0.0912	0.0212
16722	0.0844	0.0212
16723	0.0822	0.0212
16724	0.1146	0.0218
16725	0.2064	0.0298
16726	0.2814	0.0446
16727	0.3202	0.0478
16728	0.2604	0.054
16729	0.1362	0.031
16730	0.0922	0.0216
16731	0.084	0.021
16732	0.0834	0.0212
16733	0.112	0.0216
16734	0.2036	0.0294
16735	0.2826	0.0446
16736	0.3252	0.048
16737	0.2622	0.055
16738	0.1356	0.0306
16739	0.0928	0.0212
16740	0.0866	0.0212
16741	0.0832	0.0214
16742	0.1098	0.0226
16743	0.199	0.028
16744	0.2832	0.0452
16745	0.3268	0.0484
16746	0.262	0.055
16747	0.1344	0.0308
16748	0.0914	0.0218
16749	0.0846	0.0212
16750	0.0838	0.0212
16751	0.1054	0.022
16752	0.197	0.0298
16753	0.2842	0.0448
16754	0.33	0.049
16755	0.2624	0.0558
16756	0.1344	0.0302
16757	0.0932	0.0214
16758	0.0864	0.0216
16759	0.084	0.0216
16760	0.1046	0.0214
16761	0.1952	0.0274
16762	0.2842	0.0442
16763	0.3348	0.0492
16764	0.265	0.0568
16765	0.1322	0.0294
16766	0.0934	0.0218
16767	0.088	0.0212
16768	0.0836	0.0216
16769	0.1004	0.022
16770	0.1908	0.0268
16771	0.2858	0.044
16772	0.3404	0.0496
16773	0.2664	0.0576
16774	0.1298	0.0294
16775	0.0934	0.0216
16776	0.0874	0.0218
16777	0.0844	0.0218
16778	0.0986	0.0222
16779	0.1856	0.0254
16780	0.2868	0.0444
16781	0.3438	0.0496
16782	0.2686	0.0582
16783	0.1312	0.0296
16784	0.0944	0.0216
16785	0.087	0.0216
16786	0.0846	0.0216
16787	0.0942	0.0216
16788	0.1846	0.0248
16789	0.2878	0.0444
16790	0.3474	0.0504
16791	0.2682	0.0586
16792	0.1292	0.0286
16793	0.0974	0.022
16794	0.086	0.0212
16795	0.0824	0.021
16796	0.0888	0.0216
16797	0.1824	0.0238
16798	0.2906	0.0448
16799	0.3506	0.0502
16800	0.271	0.0592
16801	0.1298	0.0292
16802	0.0978	0.022
16803	0.0844	0.021
16804	0.0826	0.0212
16805	0.0878	0.022
16806	0.1776	0.023
16807	0.2916	0.0448
16808	0.355	0.0512
16809	0.2748	0.0596
16810	0.1308	0.0296
16811	0.097	0.0216
16812	0.0844	0.021
16813	0.0842	0.021
16814	0.0842	0.0222
16815	0.1728	0.0218
16816	0.2936	0.0446
16817	0.3596	0.052
16818	0.2768	0.06
16819	0.1296	0.0294
16820	0.098	0.0214
16821	0.087	0.0216
16822	0.0842	0.0212
16823	0.0796	0.0214
16824	0.1428	0.0214
16825	0.2852	0.0418
16826	0.365	0.0528
16827	0.2784	0.061
16828	0.1246	0.0288
